Time	Par	Revoluciones	Potencia	Valve	Throttle	P1 GASOIL	P2 ACEITE	T1 ESCAPE A	T2 ESCAPE B 	T3 AGUA SAL B	T4 AGUA SAL A	Pattern Phase	Pattern Timer	Pass/Fail	Pass/Fail Description	Aux 1	P3 ESCAPE B	P4 ESCAPE A	P5 SAL AGUA	P6 ENT AGUA	P7 ADMIS A	P8 ADMIS B	P9 ATMOSFERICA	T5 ENTRADA AGUA	T6 AIRE ADM B	T7 GASOIL	T8 AIRE ADM A	T9 ASPIRACION A	T10 AMBIENTE	T11 ASPIRACION B	T12 ACEITE	Temp 13	Temp 14	Temp 15	Temp 16	CARRERA	KICK-DOWN1	KICK-DOWN2	KW+	CALC1	CALC2	CALC3	DIF_ESCAPE	CALC5	CALC6	CALC7	DIF. TEMP AGUA	CALC9	Fuelmaster	Fuelslave	CONSUMO_LPH	CONSUM_KGH	TEMP_MKE	P_ACEITE_MKE	P_AIRE_MKE	VENTILADOR1	VENTILADOR2
44134.0131597222	3710.47727587659	2601.02016666667	1010.53018521324	38.3823270279439	100	2.30875873017143	3.61873563181997	581.333337984	581.8777824328	101.1222230312	100.9666674744	F4_ENFRIAMIENTO	6.81606677244417E-03	0		7.34692518944522E-02	30.3001474743673	10.7948331963939	2.54017374210526	1.034213595	1.32461777475543	1.2583873979235	13.3951846479312	94.111111864	100.4555563592	29.4000002352	101.444445256	22.333333512	27.4777779976	26.8222224368	94.16666742	-9999	-9999	-9999	-9999	10.98	1	1	1070.56320685336	1078.22	1079.2	-0.980000000000018	-0.5444444488	201.4	213.84	12.44	6.9111111664	44.44	1.66938000000176	1.35581000000176	313.57	266.5345	101.97	3.51	0.867	1	1
44134.0131712963	3696.9074317937	2604.37541666667	1008.13304178181	39.0333941134125	100	2.27723983965715	3.61873563181997	581.5333379856	581.9777824336	101.1222230312	100.9666674744	F4_ENFRIAMIENTO	6.82774183951551E-03	0		7.34692518944522E-02	27.234762904976	10.7063509570792	2.57242991660818	1.01817927569767	1.29464056910326	1.2583873979235	13.7103654631766	93.61111186	100.3555563584	29.4000002352	101.444445256	22.2333335112	27.4777779976	26.722222436	94.0666674192	-9999	-9999	-9999	-9999	10.93	1	1	1068.25173131399	1078.76	1079.38	-0.619999999999891	-0.344444447199945	200.86	214.02	13.16	7.3111111696	45.16	1.67200000000176	1.35581000000176	316.190000000001	268.761500000001	102.1	3.51	0.87	1	1
44134.0131828704	3690.06433213492	2609.8785	1008.41230986037	40.3378626680573	100	2.3717965112	3.61873563181997	581.9333379888	582.277782436	101.0222230304	101.166667476	F4_ENFRIAMIENTO	6.83934210246662E-03	0		0.073378135725796	30.6538456939124	10.6178687177645	2.50791756760234	1.01817927569767	1.30588202122283	1.24708451710383	13.5527750555539	93.5111118592	100.4555563592	29.500000236	101.5444452568	22.2333335112	27.5777779984	26.8222224368	94.2666674208	-9999	-9999	-9999	-9999	10.89	1	1	1068.31951392596	1079.3	1079.92	-0.620000000000118	-0.344444447200056	200.32	213.84	13.52	7.5111111712	45.52	1.67200000000176	1.35581000000176	316.190000000001	268.761500000001	102.07	3.52	0.871	1	1
44134.0131944444	3695.08171012367	2600.88266666667	1006.29271817914	39.6548173723724	100	2.35603706594286	3.61064002637965	581.9333379888	582.3777824368	100.8222230288	100.9666674744	F4_ENFRIAMIENTO	6.85075150977355E-03	0		7.32870195571398E-02	24.0514789290697	10.7948331963939	2.50791756760234	1.034213595	1.34335352828804	1.2583873979235	13.3951846479312	93.3111118576	100.4555563592	29.500000236	101.444445256	22.2333335112	27.4777779976	26.722222436	94.2666674208	-9999	-9999	-9999	-9999	10.86	1	1	1066.07400270751	1079.48	1080.1	-0.619999999999891	-0.344444447199945	200.14	213.66	13.52	7.5111111712	45.52	1.66938000000176	1.35886000000176	310.52	263.942	101.82	3.52	0.871	1	1
44134.0132060185	3713.07857245604	2605.51258333333	1012.99370440389	40.7860500578012	100	2.3717965112	3.61064002637965	582.0333379896	582.4777824376	100.6222230272	100.9666674744	F4_ENFRIAMIENTO	6.86239424248924E-03	0		7.32870195571398E-02	27.5884611245212	10.7948331963939	2.4998535239766	1.034213595	1.33960637758152	1.2583873979235	13.5527750555539	93.3111118576	100.4555563592	29.500000236	101.444445256	22.333333512	27.5777779984	26.9222224376	94.3666674216	-9999	-9999	-9999	-9999	10.92	1	1	1072.95473577436	1079.66	1080.46	-0.800000000000182	-0.444444448000111	199.96	213.12	13.16	7.3111111696	45.16	1.66938000000176	1.35886000000176	310.52	263.942	101.52	3.51	0.871	1	1
44134.0132175926	3716.17363366325	2595.21925	1009.83148938451	39.304144136053	100	2.35603706594286	3.59444881549903	582.1333379904	582.5777824384	100.5222230264	100.8666674736	F4_ENFRIAMIENTO	6.87402980111074E-03	0		0.073378135725796	34.0729284828488	10.6178687177645	2.48372543672514	1.02619643534884	1.29089341839674	1.24331689016393	13.3951846479312	93.3111118576	100.4555563592	29.500000236	101.444445256	22.333333512	27.5777779984	26.9222224376	94.3666674216	-9999	-9999	-9999	-9999	10.88	1	1	1069.82300328699	1079.84	1080.64	-0.799999999999955	-0.444444448	199.96	213.12	13.16	7.3111111696	45.16	1.66938000000176	1.35886000000176	310.52	263.942	101.3	3.51	0.873	1	1
44134.0132291667	3733.60433672409	2579.56866666667	1008.45415388214	37.7608183365354	100	2.30875873017143	3.60254442093934	582.0333379896	582.5777824384	100.3222230248	100.666667472	F4_ENFRIAMIENTO	6.88545694720233E-03	0		7.31959033884836E-02	30.6538456939124	10.4409042391351	2.45953330584795	1.04223075465117	1.32087062404891	1.24143307669399	13.3951846479312	93.111111856	100.2555563576	29.4000002352	101.2444452544	22.333333512	27.5777779984	26.9222224376	94.4666674224	-9999	-9999	-9999	-9999	10.86	1	1	1068.36384379437	1079.66	1080.64	-0.980000000000018	-0.5444444488	199.6	212.58	12.98	7.2111111688	44.98	1.67200000000176	1.35581000000176	316.190000000001	268.761500000001	101.17	3.51	0.868	1	1
44134.0132407407	3723.74690768458	2585.13858333333	1007.95447989096	36.8732355376768	100	2.35603706594286	3.60254442093934	582.1333379904	582.77778244	100.4222230256	100.5666674712	F4_ENFRIAMIENTO	6.89702929958003E-03	0		0.073378135725796	29.474851628762	10.5293864784498	2.54017374210526	1.05024791430233	1.30775559657609	1.2376654497541	13.5527750555539	93.4111118584	100.3555563584	29.6000002368	101.3444452552	22.1333335104	27.5777779984	26.8222224368	94.3666674216	-9999	-9999	-9999	-9999	10.91	1	1	1068.21879715057	1079.66	1080.82	-1.16000000000008	-0.644444449600055	200.14	212.58	12.44	6.9111111664	44.44	1.66679000000176	1.36091000000176	305.88	259.998	101.13	3.51	0.864	1	1
44134.0132638889	3651.0260728404	2621.44941666667	1003.0064637341	36.6471100095583	100	2.30875873017143	3.63492684270059	582.2333379912	582.9777824416	100.6222230272	100.7666674728	F5_PRB REGULADOR	6.92048342170892E-03	0		0.073378135725796	23.3440824899795	10.9717976750233	2.58855800385965	1.05024791430233	1.31712347334239	1.25461977098361	13.3951846479312	93.9111118624	100.2555563576	29.6000002368	101.3444452552	22.2333335112	27.6777779992	26.9222224376	94.5666674232	-9999	-9999	-9999	-9999	10.94	1	1	1062.59252026523	1080.02	1081.18	-1.16000000000008	-0.644444449600055	200.5	212.94	12.44	6.9111111664	44.44	1.66938000000176	1.35988000000176	314.160000000001	267.036000000001	101.13	3.52	0.864	1	1
44134.0133912037	3213.37074918191	2688.89209090909	902.90615310361	37.4245911843846	100	2.48999235062858	3.66730926446184	575.9333379408	579.1777824112	100.3222230248	100.3666674696	F5_PRB REGULADOR	7.04819995007711E-03	0		0.073378135725796	21.8113902052838	10.2639397605057	2.66113439649122	1.07429939325581	1.15412241760869	1.13028808196721	13.7103654631766	93.9111118624	99.9555563552	29.7000002376	101.0444452528	22.2333335112	27.777778	27.0222224384	95.2666674288	-9999	-9999	-9999	-9999	9.87	1	1	956.565989834538	1068.68	1074.52	-5.83999999999992	-3.24444447039994	201.22	212.58	11.36	6.3111111616	43.36	1.66165000000176	1.37140000000176	290.25	246.7125	100.99	3.53	0.803	1	1
44134.0135763889	3197.9948151988	2683.51430769231	898.574887364022	37.2585645892674	100	2.48999235062858	3.65921365902153	570.8333379	574.5777823744	100.3222230248	100.2666674688	F5_PRB REGULADOR	7.23334612121107E-03	0		7.32870195571398E-02	28.7674551896717	10.175457521191	2.69339057099415	1.09835087220931	1.17473174649457	1.11898520114754	13.5527750555539	94.0111118632	99.4555563512	29.6000002368	100.3444452472	22.333333512	27.8777780008	27.3222224408	96.2666674368	-9999	-9999	-9999	-9999	9.71	1	1	952.313111688117	1059.5	1066.24	-6.74000000000001	-3.7444444744	201.22	212.58	11.36	6.3111111616	43.36	1.66165000000176	1.37681000000176	289.570000000001	246.134500000001	101.15	3.53	0.778	1	1
44134.0137152778	2983.97363760008	2689.92707692308	840.456744199612	33.0587237605884	95.2855203105366	2.58454902217143	3.67540486990215	563.9333378448	570.5777823424	99.4222230176	99.4666674624	F6_DESACELERACION_1	7.37291274708696E-03	0		7.31959033884836E-02	20.9860943596785	10.175457521191	2.67726248374269	1.07429939325581	1.10915660913043	1.02856215459017	13.5527750555539	93.111111856	99.055556348	29.6000002368	100.0444452448	22.4333335128	28.0777780024	27.22222244	96.9666674424	-9999	-9999	-9999	-9999	9.19	1	1	890.38613636465	1047.08	1059.04	-11.96	-6.6444444976	199.6	210.96	11.36	6.3111111616	43.18	1.65656000000176	1.38682000000176	267.22	227.137	100.33	3.53	0.726	1	1
44134.0138310185	2825.8499597145	2649.51353846154	784.01399118588	30.8746886174969	76.3567033598476	2.71850430685715	3.65921365902153	557.333337792	564.9777822976	99.1222230152	99.16666746	F6_DESACELERACION_2	7.48867502989015E-03	0		7.30136710511713E-02	18.1565086033174	8.84822393147039	2.58855800385965	1.05024791430233	1.0004892386413	0.907998092513659	13.3951846479312	93.0111118552	98.4555563432	29.500000236	99.44444524	22.6333335144	28.1777780032	27.1222224392	97.3666674456	-9999	-9999	-9999	-9999	8.87	1	1	830.590263312859	1035.2	1049.68	-14.48	-7.54444450480011	199.78	210.42	10.64	5.9111111584	42.64	1.65154000000176	1.39370000000176	257.840000000002	219.164000000001	100.34	3.54	0.69	1	1
44134.0139467593	2192.65977614932	2257.52484615385	518.335457895379	26.3245960618268	65.5122807235866	3.56163462811429	3.39205867949119	543.6333376824	554.4777822136	98.4222230096	98.666667456	F6_DESACELERACION_2	7.59871606715024E-03	0		7.30136710511713E-02	9.78565074074894	5.39741659819695	1.73376937953216	0.74559584755814	0.49649746861413	0.469069554016393	13.7103654631766	90.7111118368	97.9555563392	29.6000002368	98.944445236	22.6333335144	28.3777780048	27.5222224424	97.7666674488	-9999	-9999	-9999	-9999	7.2	0	0	549.128445790252	1010.54	1030.06	-19.52	-10.8444445312	195.28	209.16	13.88	7.7111111728	45.88	1.62027000000176	1.43617000000176	184.099999999999	156.484999999999	100.31	3.51	0.408	1	1
44134.0140625	2785.69244742969	1970.63416666667	574.793870310714	21.4397841858946	73.6252378271708	3.25432544560001	3.26252899244619	535.83333762	545.3777821408	92.9222229656	93.4666674144	F6_DESACELERACION_2	7.72043767210562E-03	0		7.28314387138589E-02	19.4534020749829	6.01679227339988	1.54829637614034	0.705510049302327	0.479635290434783	0.431393284617487	13.3951846479312	86.1111118	96.3555563264	29.500000236	97.3444452232	22.7333335152	28.4777780056	27.5222224424	98.166667452	-9999	-9999	-9999	-9999	8.45	1	0	608.940908528765	996.5	1012.42	-15.92	-8.8444445152	186.1	199.8	13.7	7.611111172	46.6	1.60440000000176	1.44434000000176	152.850000000001	129.922500000001	95.37	3.02	0.297	1	0
44134.0141782407	1790.60373908255	1761.89546153846	336.709044388608	26.1571338607303	61.4321071156123	4.15261382525715	2.44487284297456	529.7333375712	546.777782152	92.9222229656	93.166667412	F6_DESACELERACION_3	7.83623033203185E-03	0		7.29225548825151E-02	11.2004436189296	4.60107644436462	1.02413354046783	0.625338452790699	0.241691220570652	0.261850072322405	13.5527750555539	86.1111118	94.8555563144	29.7000002376	95.7444452104	22.7333335152	28.4777780056	27.4222224416	98.4666674544	-9999	-9999	-9999	-9999	7.19	0	0	356.712070170505	985.52	1016.2	-30.68	-17.0444445808	187	199.8	12.8	7.111111168	44.8	1.58702000000176	1.46876000000176	118.260000000001	100.521000000001	95.31	3.34	0.242	1	0
44134.0142939815	1483.92818981442	1807.92390909091	280.857804320716	15.0335823734933	61.3472745882677	4.05805715371429	3.23014657068493	515.83333746	533.1777820432	93.9222229736	93.166667412	F6_DESACELERACION_3	7.95251654199092E-03	0		7.28314387138589E-02	12.7331359036251	5.22045211956754	1.43539976538012	0.73757868790698	0.198598987445652	0.175194652704918	13.5527750555539	89.8111118296	93.7555563056	29.8000002384	94.6444452016	22.833333516	28.5777780064	27.3222224408	98.666667456	-9999	-9999	-9999	-9999	7.17	0	0	297.542850340419	960.5	991.72	-31.2199999999999	-17.3444445832	193.66	201.06	7.40000000000001	4.111111144	39.4	1.56238000000176	1.46431000000176	102.070000000001	86.759500000001	96.03	2.97	0.123	1	0
44134.0144097222	1625.97777622743	1600.87684615385	272.550310028776	14.6354709909959	63.8117023084938	4.00289909531429	2.70393221706458	491.2333372632	510.6777818632	96.3222229928	95.4666674304	F6_DESACELERACION_3	8.06827985798009E-03	0		7.24669740392341E-02	22.7545854574043	6.19375675202928	1.34669528549707	0.785681645813953	0.134897425434783	0.114912621666667	13.5527750555539	93.8111118616	93.2555563016	29.7000002376	94.0444451968	23.1333335184	28.5777780064	27.1222224392	98.9666674584	-9999	-9999	-9999	-9999	7.15	0	0	288.741828995155	916.22	951.22	-35	-19.4444446	200.5	204.84	4.34	2.4111111304	36.34	1.55647000000176	1.50173000000176	52.7899999999999	44.8714999999999	97.83	2.55	0.072	1	0
44134.014525463	1193.06576686038	1337.176	168.524604819879	17.9052566965239	56.0249919229559	4.04229770845715	2.08057059816047	474.0333371256	497.0777817544	98.222223008	97.3666674456	F6_DESACELERACION_4	8.17816397466231E-03	0		7.24669740392341E-02	21.2218931727086	4.51259420504991	1.20154250023392	0.841801763372093	0.10866737048913	0.103609740846995	13.5527750555539	96.611111884	93.4555563032	29.7000002376	94.3444451992	23.1333335184	28.5777780064	27.0222224384	99.0666674592	-9999	-9999	-9999	-9999	7.18	0	0	178.536221885934	885.26	926.74	-41.48	-23.0444446288	205.72	208.26	2.53999999999999	1.611111124	34.9	1.54875000000176	1.48877000000176	65.3900000000007	55.5815000000006	99.77	2.63	0.071	1	1
44134.0146412037	1160.80961873944	1272.09325874126	154.621706627232	13.4709495674203	56.1774157828637	4.16049354788572	2.04009257095891	455.1333369744	477.5777815984	100.0222230224	99.2666674608	F6_DESACELERACION_4	8.29394909669645E-03	0		7.28314387138589E-02	18.1565086033174	4.95500540162343	1.33863124187134	0.962059158139533	0.058080835951087	0.058398217568306	13.5527750555539	98.4111118984	94.055556308	29.7000002376	95.0444452048	23.1333335184	28.4777780056	26.8222224368	99.16666746	-9999	-9999	-9999	-9999	7.17	0	0	164.181986010774	851.24	891.64	-40.4	-22.444444624	209.14	211.86	2.72	1.5111111232	34.72	1.54684000000176	1.50840000000176	38.4399999999996	32.6739999999997	101.29	2	0.032	1	1
44134.0147569444	1151.59527654538	1245.79915384615	150.219634677354	14.0304474933998	54.6019604063079	3.99501937268572	1.98342333287672	438.0333368376	460.3777814608	101.3222230328	100.666667472	F6_DESACELERACION_4	8.41559070977382E-03	0		7.28314387138589E-02	22.5187866443742	4.86652316230873	1.43539976538012	1.06628223360465	0.058080835951087	0.05274677715847	13.5527750555539	100.2111119128	94.8555563144	29.8000002384	95.944445212	23.33333352	28.4777780056	26.8222224368	99.3666674616	-9999	-9999	-9999	-9999	7.16	0	0	158.924042089226	820.46	860.68	-40.22	-22.3444446232	212.02	214.02	2	1.11111112	34	1.54684000000176	1.50840000000176	31.6299999999998	26.8854999999999	102.92	2	0.024	1	1
44134.0148726852	999.705493480697	1120.17953846154	121.487387066642	0	0	4.07381659897144	1.65959911526419	425.1333367344	447.1777813552	102.1222230392	101.66666748	F6_DESACELERACION_5	8.53174926305655E-03	0		7.25580902078903E-02	3.1832839759063	3.80473629053228	1.07251780222222	0.938007679186047	6.93222880706525E-02	5.46305906284153E-02	13.5527750555539	97.611111892	95.6555563208	29.8000002384	96.94444522	23.6333335224	28.5777780064	26.8222224368	99.4666674624	-9999	-9999	-9999	-9999	7.16	0	0	128.704642962105	797.24	836.92	-39.68	-22.0444446208	207.7	215.82	8.12	4.5111111472	40.12	1.54875000000176	1.51349000000176	35.260000000001	29.9710000000008	103.85	2	0.024	1	1
44134.0149884259	105.061453337922	832.252714285714	9.15528449683172	0	0	4.07381659897144	1.53006942821918	404.6333365704	426.777781192	100.3222230248	100.2666674688	F6_DESACELERACION_5	8.64797504618764E-03	0		7.25580902078903E-02	8.01715964302327	3.53928957258817	1.16122228210526	0.97809347744186	1.87357535326087E-02	2.44895751092896E-02	13.5527750555539	98.8111119016	96.055556324	29.7000002376	97.5444452248	23.5333335216	28.3777780048	26.6222224352	99.4666674624	-9999	-9999	-9999	-9999	7.16	0	0	9.77132150035095	760.34	800.2	-39.86	-22.1444446216	209.5	212.58	3.07999999999998	1.7111111248	35.08	1.54875000000176	1.54386000000176	6.75000000000026	5.73750000000022	102.1	1.43	0.003	1	1
44134.0151041667	87.3963061497588	832.919866666667	7.6220133255931	0	0	4.05017743108572	1.53006942821918	385.6333364184	407.1777810352	101.4222230336	100.9666674744	F6_DESACELERACION_5	8.76378336397465E-03	0		7.24669740392341E-02	6.01286973226744	3.53928957258817	1.0160694968421	0.841801763372093	0.014988602826087	2.26057616393442E-02	13.5527750555539	99.8111119096	96.4555563272	29.7000002376	97.8444452272	23.6333335224	28.277778004	26.5222224344	99.3666674616	-9999	-9999	-9999	-9999	7.16	0	0	8.14141356033597	726.14	764.92	-38.78	-21.5444446168	212.2	214.56	2.36000000000001	1.3111111216	34.36	1.54684000000176	1.54015000000176	4.83999999999973	4.11399999999977	103.11	1.44	0	1	1
44134.0152199074	83.8548178590295	833.2285	7.31594372183272	0	0	4.09745576685715	1.55435624454012	368.7333362832	390.6777809032	99.8222230208	100.166667468	F6_DESACELERACION_5	8.87952265475178E-03	0		7.24669740392341E-02	7.66346142347814	3.53928957258817	1.08864588947368	0.92197335988372	1.68621781793479E-02	2.26057616393442E-02	13.5527750555539	95.8111118776	96.7555563296	29.7000002376	98.2444452304	23.7333335232	28.1777780032	26.5222224344	99.666667464	-9999	-9999	-9999	-9999	7.16	0	0	7.70197840376203	695.72	735.22	-39.5	-21.94444462	204.46	212.4	8.84	4.9111111504	40.84	1.54494000000176	1.54015000000176	4.78999999999985	4.07149999999987	101.53	1.43	65.535	1	1
44134.0153356481	84.1766485683571	833.286933333333	7.34459682552761	0	0	4.08169632160001	1.55435624454012	352.6333361544	375.0777807784	99.9222230216	99.2666674608	F6_DESACELERACION_5	8.99539718375308E-03	0		7.27403225452027E-02	6.95606498438783	3.53928957258817	1.09670993309941	0.929990519534887	0.014988602826087	2.26057616393442E-02	13.5527750555539	100.2111119128	96.6555563288	29.7000002376	98.2444452304	23.6333335224	27.9777780016	26.222222432	99.5666674632	-9999	-9999	-9999	-9999	7.15	0	0	7.80154100242145	666.74	707.14	-40.4	-22.444444624	212.38	211.68	-0.699999999999989	-0.388888892	31.3	1.54684000000176	1.54386000000176	2.97999999999909	2.53299999999923	101.31	1.43	65.534	1	1
44134.0154513889	82.8612007161921	831.806533333333	7.21699273452947	0	0	4.07381659897144	1.55435624454012	339.5333360496	362.3777806768	101.1222230312	100.666667472	F6_DESACELERACION_5	9.11101513338508E-03	0		7.27403225452027E-02	12.7331359036251	3.53928957258817	0.911236929707599	0.73757868790698	0.014988602826087	2.26057616393442E-02	13.5527750555539	91.4111118424	97.055556332	29.7000002376	98.444445232	23.6333335224	27.8777780008	26.1222224312	99.5666674632	-9999	-9999	-9999	-9999	7.16	0	0	7.69427269516582	643.16	684.28	-41.12	-22.8444446272	196.54	214.02	17.48	9.7111111888	49.48	1.54494000000176	1.54015000000176	4.78999999999985	4.07149999999987	102.62	1.43	65.534	1	1
44134.0155671296	82.4877934971891	832.739785714286	7.19239066721702	0	0	4.12109493474286	1.58673866630137	327.0333359496	350.6777805832	96.1222229912	96.5666674392	F6_DESACELERACION_5	9.22739137604367E-03	0		7.23758578705779E-02	9.90355014726403	3.53928957258817	0.98381332233918	0.809733124767447	0.014988602826087	2.26057616393442E-02	13.5527750555539	94.3111118656	96.9555563312	29.7000002376	98.444445232	23.6333335224	27.777778	26.0222224304	99.5666674632	-9999	-9999	-9999	-9999	7.15	0	0	7.62593413593194	620.66	663.22	-42.5600000000001	-23.6444446336001	200.5	205.02	4.51999999999998	2.5111111312	36.52	1.54494000000176	1.54200000000176	2.94000000000061	2.49900000000052	97.91	1.43	65.534	1	1
